SMILES,Absorption/nm,Emission/nm,PLQY
CCCCN1C(C2=CC=C(C3=CC4=C(N(C5=CC=CC=C5)C6=C4C=CC=C6)C=C3)S2)=NC7=C1C8=C(C9=C7C=CC=N9)N=CC=C8,359.0,462.0,0.72
CCCCN1C(C2=CC=C(C3=CC=CS3)S2)=NC4=C1C5=C(C6=C4C=CC=N6)N=CC=C5,362.0,451.0,0.38
CCCCN1C(C2=CC=C(C3=CC=C(C=O)S3)S2)=NC4=C1C5=C(C6=C4C=CC=N6)N=CC=C5,396.0,508.0,0.46
CCCCN1C(C2=CC=C(C3=CC=C(C=O)O3)S2)=NC4=C1C5=C(C6=C4C=CC=N6)N=CC=C5,380.0,470.0,0.53
CCCCN1C(C2=CC=C(C3=C(SC4=C5C=CC=C4)C5=CC=C3)S2)=NC6=C1C7=C(C8=C6C=CC=N8)N=CC=C7,359.0,449.0,0.37
O=C(C1=CC(OC)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/O,383.0,482.0,0.2
O=C(C1=CC=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,358.0,479.0,0.37
O=C(C1=CC(F)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,367.0,492.0,0.33
O=C(C1=CC(Cl)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,367.0,483.0,0.39
O=C(C1=CC(Br)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,343.0,483.0,0.34
O=C(C1=CC(C)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,367.0,492.0,0.7
O=C(C1=CC(CC)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,370.0,490.0,0.73
O=C(C1=CC(C(C)C)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(C)C=C3)=O,368.0,490.0,0.71
O=C(/C1=C\NS(=O)(C2=CC=C(C=C2)C)=O)C3=CC(OC)=CC=C3OC1C(C)(C(OC)=O)C,390.0,529.0,0.66
O=C(C1=CC=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(OC)C=C3)=O,358.0,479.0,0.38
O=C(C1=CC(C)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(OC)C=C3)=O,367.0,492.0,0.72
O=C(C1=CC(OC)=CC=C1OC/2C(C)(C)C(OC)=O)C2=C/NS(=O)(C3=CC=C(OC)C=C3)=O,392.0,527.0,0.69
F[B-]1(F)N(C2=NC3=[N+]1C=CC=C3)C4=CC=CC5=C4C2=CC=C5,438.0,518.0,0.99
F[B-]1(F)N(C2=NC3=[N+]1C(C)=CC=C3)C4=CC=CC5=C4C2=CC=C5,441.0,521.0,0.99
F[B-]1(F)N(C2=NC3=[N+]1C(Cl)=CC=C3)C4=CC=CC5=C4C2=CC=C5,447.0,526.0,0.99
F[B-]1(F)N(C2=NC3=[N+]1C4=CC=CC=C4C=C3)C5=CC=CC6=C5C2=CC=C6,455.0,536.0,0.99
F[B-]1(F)N(C2=NC3=[N+]1C(C)=CS3)C4=CC=CC5=C4C2=CC=C5,445.0,527.0,0.95
F[B-]1(F)N(C2=NC3=[N+]1C4=CC=CC=C4S3)C5=CC=CC6=C5C2=CC=C6,448.0,529.0,0.85
F[B-]1(F)N(C2=NC3=[N+]1C4=CC=C(C(C)(C)C)C=C4S3)C5=CC=CC6=C5C2=CC=C6,451.0,534.0,0.86
F[B-]1(N(C2=CC=C(Br)C3=C2C4=CC=C3)C4=NC5=[N+]1C6=CC=C(C=C6S5)C(C)(C)C)F,463.0,552.0,0.72
F[B-]1(F)N(C2=C(C#N)C3=[N+]1C=CC=C3)C4=CC=CC5=C4C2=CC=C5,511.0,530.0,0.88
F[B-]1(F)N(C2=C(C#N)C3=[N+]1C=CC=C3)C4=CC=C(Br)C5=C4C2=CC=C5,523.0,546.0,0.67
F[B-]1(F)N(C2=C(C#N)C(S3)=[N+]1C4=C3C=C(C(C)(C)C)C=C4)C5=CC=CC6=C5C2=CC=C6,524.0,543.0,0.7
F[B-]1(F)N(C2=C(C#N)C(S3)=[N+]1C4=C3C=C(C(C)(C)C)C=C4)C5=CC=C(Br)C6=C5C2=CC=C6,538.0,560.0,0.6
F[B-]1(N(C2=CC=CC3=C2C4=CC=C3)C4=NC5=[N+]1C(NCCCCCC)=CC=C5)F,467.0,522.0,0.25
F[B-]1(N(C2=CC=CC3=C2C4=CC=C3)C4=NC5=[N+]1C(SCCO)=CC=C5)F,453.0,501.0,0.99
O=C1N(C2=NC(C=CC=C3)=C3S2)N=C(C4=CC=CC(Cl)=C4)C=C1,363.0,478.0,0.25
O=C1N(C2=NC(C=CC=C3)=C3S2)N=C(C4=CC=CC=C4)C=C1,366.0,489.0,0.19
O=CC1=C2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=C(C6=CC=CC=C6)N2C7=C1C=CC=C7,410.0,538.0,0.28
O=CC1=C2C(C3=CC=C(OC)C=C3)=C(C4=CC=C(OC)C=C4)C(C5=CC=C(OC)C=C5)=C(C6=CC=C(OC)C=C6)N2C7=C1C=CC=C7,415.0,535.0,0.23
O=CC1=C2C(C3=CC=C(C)C=C3)=C(C4=CC=C(C)C=C4)C(C5=CC=C(C)C=C5)=C(C6=CC=C(C)C=C6)N2C7=C1C=CC=C7,415.0,540.0,0.31
O=CC1=C2C(C3=CC=C(OC)C=C3)=C(C4=CC=C(OC)C=C4)C(C5=CC=C(OC)C=C5)=C(C6=CC=C(OC)C=C6)N2C7=C1C=C(Br)C=C7,413.0,530.0,0.25
O=CC1=C2C(C3=CC=C(C)C=C3)=C(C4=CC=C(C)C=C4)C(C5=CC=C(C)C=C5)=C(C6=CC=C(C)C=C6)N2C7=C1C=C(Br)C=C7,413.0,538.0,0.38
O=CC1=C2N(C(C3=CC=CC=C3)=C(C(C4=CC=CC=C4)=C2C5=CC=CC=C5)C6=CC=CC=C6)C7=C1C=C(OC)C=C7,402.0,535.0,0.3
O=CC1=C2C(C3=CC=C(OC)C=C3)=C(C4=CC=C(OC)C=C4)C(C5=CC=C(OC)C=C5)=C(C6=CC=C(OC)C=C6)N2C7=C1C=C(OC)C=C7,406.0,535.0,0.33
O=CC1=C2C(C3=CC=C(C)C=C3)=C(C4=CC=C(C)C=C4)C(C5=CC=C(C)C=C5)=C(C6=CC=C(C)C=C6)N2C7=C1C=C(OC)C=C7,405.0,539.0,0.34
O=CC1=C2N(C(CC)=C(C(CC)=C2CC)CC)C3=C1C=CC=C3,406.0,480.0,0.5
O=CC1=C2N(C(CC)=C(C(CC)=C2CC)CC)C3=C1C=C(Br)C=C3,405.0,476.0,0.46
O=CC1=C2N(C(CCC)=C(C(CCC)=C2CCC)CCC)C3=C1C=CC=C3,408.0,483.0,0.5
O=CC1=C2N(C(CCC)=C(C(CCC)=C2CCC)CCC)C3=C1C=C(Br)C=C3,406.0,476.0,0.5
O=CC1=C2N(C(CCC)=C(C(CCC)=C2CCC)CCC)C3=C1C=C(OC)C=C3,400.0,480.0,0.45
O=C1N(CCOCCOC)C(C2=CC=C(Br)C=C2)=C3C1=C(C4=CC=C(Br)C=C4)N(CCOCCOC)C3=O,472.0,530.0,0.8
O=C1N(CCOCCOC)C(C2=CC=C(I)C=C2)=C3C1=C(C4=CC=C(I)C=C4)N(CCOCCOC)C3=O,474.0,536.0,0.79
O=C1N(CCOCCOCCOC)C(C2=CC=C(OC)C=C2)=C3C1=C(C4=CC=C(OC)C=C4)N(CCOCCOCCOC)C3=O,475.0,527.0,0.68
O=C1N(CCOCCOCCOC)C(C2=CC=NC=C2)=C3C1=C(C4=CC=NC=C4)N(CCOCCOCCOC)C3=O,473.0,534.0,0.62
O=C1N(CCOCCOCCOC)C(C2=CC=NC=C2)=C3C1=C(C4=CC=NC=C4)NC3=O,475.0,530.0,0.67
O=C1N(CCOCCOC)C(C2=CC=C(/C=C/C3=CC(OCCOCCOCCOC)=C(OCCOCCOCCOC)C(OCCOCCOCCOC)=C3)C=C2)=C4C1=C(C5=CC=C(/C=C/C6=CC(OCCOCCOCCOC)=C(OCCOCCOCCOC)C(OCCOCCOCCOC)=C6)C=C5)N(CCOCCOC)C4=O,501.0,581.0,0.52
O=C1N(CCOCCOC)C(C2=CC=C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=C6C1=C(C7=CC=C(/C=C/C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)C=C7)N(CCOCCOC)C6=O,521.0,640.0,0.45
F[B-]1(F)N2C=CC=CC2=N/[N+]1=C/C3=CC=C(C4=CC=CS4)C=C3,472.0,551.0,0.75
F[B-]1(F)N2C=C(Cl)C=CC2=N/[N+]1=C/C3=CC=C(C4=CC=CS4)C=C3,491.0,563.0,0.69
F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C/C3=CC=C(C4=CC=CS4)C=C3,482.0,562.0,0.95
F[B-]1(F)N2C=C(I)C=CC2=N/[N+]1=C/C3=CC=C(C4=CC=CS4)C=C3,490.0,562.0,0.71
F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C/C3=CC=CS3,471.0,539.0,0.31
F[B-]1(F)N2C=C(N3N=NC(C4=CC=CC=C4)=C3)C=CC2=N/[N+]1=C/C5=CC=C(C6=CC=CS6)C=C5,491.0,572.0,0.37
F[B-]1(F)N2C=C(C#C)C=CC2=N/[N+]1=C/C3=CC=C(C4=CC=CS4)C=C3,481.0,572.0,0.38
F[B-]1(F)N2C=C(Br)C=CC2=N/[N+]1=C(C)\C,403.0,493.0,0.21
F[B-]1(F)N2C=C(I)C=CC2=N/[N+]1=C(C)\C,400.0,496.0,0.2
BrC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,403.0,492.0,0.21
IC1=CN(C(C=C1)=N/2)[B-](OC)(OC)[N+]2=C(C)\C,400.0,476.0,0.21
C1(C2=CC=NC=C2)=NC(SC(C3=CC=NC=C3)=N4)=C4S1,357.0,452.0,0.22
C1(C2=CC=[NH+]C=C2)=NC(SC(C3=CC=[NH+]C=C3)=N4)=C4S1,368.0,452.0,0.96
C[N+](C=C1)=CC=C1C(S2)=NC3=C2N=C(C4=CC=[N+](C)C=C4)S3,390.0,452.0,0.92
CCCCCCCC[N+](C=C1)=CC=C1C(S2)=NC3=C2N=C(C4=CC=[N+](CCCCCCCC)C=C4)S3,390.0,452.0,0.87
C1(C2=CC=[N+](CC3=CC=CC=C3)C=C2)=NC(SC(C4=CC=[N+](CC5=CC=CC=C5)C=C4)=N6)=C6S1,395.0,461.0,0.79
[H][N+]1=C(/C=C/C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4)C=CC5=CC=CC=C51,509.0,660.0,0.18
COC1=CC(C=CC(/C=C/C2=[N+]([H])C3=CC=CC=C3C=C2)=C4)=C4C=C1,428.0,541.0,0.31
[H][N+]1=CC=C(/C=C/C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C51,509.0,672.0,0.22
[H][N+](C=CC1=C2C=CC=C1)=C2/C=C/C3=CC=C(C=C3)N(C4=CC=CC=C4)C5=CC=CC=C5,512.0,674.0,0.2
O=C(OCC)C1=CC(N2CCC2)=C(C(OCC)=O)C=C1N3CCC3,406.0,566.0,0.77
O=C(C1=CC=C(N2CCC2)C=C1)OCC,305.0,410.0,0.13
O=C(OCC)C1=CC=CC=C1N2CCC2,331.0,420.0,0.2
O=C(OC)C1=CC(N2CCC2)=CC=C1N3CCC3,375.0,504.0,0.83
C1(C2=CC=CC3=NSN=C23)=CC=C(/C=C/N(C4=CC=CC=C4)C5=CC=CC=C5)C=C1,426.0,552.0,0.61
O=[N+](C1=CC=C(/C=C/N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1)[O-],424.0,525.0,0.54
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)/C=C/C3=CC=C([N+]([O-])=O)C=C3,445.0,575.0,0.22
C/C(C1=CC=C([N+]([O-])=O)C=C1)=C\N(C2=CC=CC=C2)C3=CC=CC=C3,425.0,562.0,0.13
O=[N+](C1=CC=C(C2=CC=C(/C=C/N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1)[O-],413.0,550.0,0.64
COC1=NC2(C(C#N)=C(N)OC3=C2C=CC=C3)C(C4=CC=C(N(C)C)C=C4)=C1C#N,412.0,467.0,0.8267
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC=C(N(C)C)C=C4)=C(C#N)C(OCC)=N3,411.0,467.0,0.835
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC=C(N(C)C)C=C4)=C(C#N)C(OCCOCCOCCOC)=N3,411.0,466.0,0.716
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC=C(N(C)C)C=C4)=C(C#N)C(OCCOCCOC)=N3,411.0,469.0,0.7987000000000001
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC=C(N(C)C)C=C4)=C(C#N)C(OCC(O)CO)=N3,413.0,472.0,0.8084
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC=C(N(C)C)C=C4)=C(C#N)C(NCCN)=N3,403.0,468.0,0.1567
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC=C(N(C)C)C=C4)=C(C#N)C(NCCO)=N3,405.0,467.0,0.24230000000000002
COC1=NC2(C(C#N)=C(N)OC3=C2C4=C(C=CC=C4)C=C3)C(C5=CC=C(N(C)C)C=C5)=C1C#N,416.0,473.0,0.8122
COC1=NC2(C(C#N)=C(N)OC3=C2C=CC=C3)C(C4=CC=C(C5=CC=C(N(C)C)C=C5)S4)=C1C#N,465.0,586.0,0.7425
COC1=NC2(C(C#N)=C(N)OC3=C2C=CC=C3)C(C4=CC5=C(N(CCOCCOCCOC)C6=C(C=CC=C6)S5)C=C4)=C1C#N,435.0,600.0,0.22210000000000002
NC(OC1=C2C=CC=C1)=C(C#N)C32C(C4=CC5=C(N(CCOCCOCCOC)C6=C(C=CC=C6)S5)C=C4)=C(C#N)C(NCCN)=N3,422.0,587.0,0.2274
O=C(CC)C1=CC=C(C=C(N(C)C)C=C2)C2=C1,350.0,414.0,0.57
CN(C)C1=CC2=CC=C(C#C)C=C2C=C1,325.0,403.0,0.66
CN(C)C1=CC2=CC=C(C(C#CC3=NN(C(C)C)C4=C3C(N)=NC=N4)=O)C=C2C=C1,422.0,504.0,0.55
CN(C)C1=CC2=CC=C(C(CCC3=NN(C(C)C)C4=C3C(N)=NC=N4)=O)C=C2C=C1,360.0,432.0,0.74
CN(C)C1=CC2=CC=C(C#CC3=NN(C(C)C)C4=C3C(N)=NC=N4)C=C2C=C1,349.0,413.0,0.71
CN(C)C1=CC2=CC=C(/C=C/C3=NN(C(C)C)C4=C3C(N)=NC=N4)C=C2C=C1,367.0,437.0,0.97
CN(C)C1=CC2=CC=C(CCC3=NN(C(C)C)C4=C3C(N)=NC=N4)C=C2C=C1,359.0,404.0,0.54
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C([P+](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C=C1,333.0,487.0,0.72
C1(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=CC=C([P+](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C1,387.0,528.0,0.88
C1(C2=CC=C(C=C2)N(C3=CC=CC=C34)C5=C4C=CC=C5)=CC=C(C=C1)[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,343.0,488.0,0.85
C1(C2=CC=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=CC=C([P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C1,379.0,577.0,0.71
C1(C2=CC=C(C3=CC=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)C=C2)=CC=C([P+](C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9)C=C1,364.0,619.0,0.95
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(C4=C1C=CC=C4)[P+](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,407.0,560.0,0.29
C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=C(C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC=C6)C7=C3C=CC=C7,402.0,579.0,0.95
C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=C(C#CC(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC=C6)C7=C3C=CC=C7,438.0,626.0,0.81
C1(C#CC(C=C2)=CC=C2N(C3=CC=CC=C3)C4=CC=CC=C4)=CC=C(C5=C1C=CC=C5)[P+](C6=CC=CC=C6)(C7=CC=CC=C7)CCC[P+](C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)(C%11=CC=CC=C%11)C%12=CC=CC=C%12,437.0,627.0,0.89
CC1(C)C2=[N+]([B-](F)(F)N3C(C4=C2C=C5N4CC=C5)=CC=C3)C6=C1C=CC=C6,469.0,547.0,0.56
CC1(C)C2=[N+]([B-](F)(F)N3C(C4=C2C=C5N4CC=C5)=CC=C3)C6=C1C=C(Cl)C=C6,472.0,554.0,0.44
CC1(C)C2=[N+]([B-](F)(F)N3C(C4=C2C=C5N4CC=C5)=CC=C3)C6=C1C=C(Br)C=C6,472.0,553.0,0.48
CC1(C)C2=[N+]([B-](F)(F)N3C(C4=C2C=C5N4CC=C5)=CC=C3)C6=C1C=C(OC)C=C6,462.0,542.0,0.84
CC1(C)C2=[N+]([B-](F)(F)N3C(C4=C2C=C5N4CC=C5)=CC=C3)C6=C1C=C(C(OCC)=O)C=C6,481.0,568.0,0.32
O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],476.0,669.0,0.122
N#C/C(C#N)=C/C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1,506.0,628.0,0.107
O=C(N(CC)C(N1CC)=S)/C(C1=O)=C\C2=CC=C(C3=C(C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S3)S2,566.0,671.0,0.228
CN(C)C(S1)=NC(C2=CC=C(Br)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,464.0,578.0,0.812
CN(C)C(S1)=NC(C2=CC=C(C)C=C2)=C1C3=CC=C([N+]([O-])=O)S3,471.0,585.0,0.7
CCN(CC)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)S3,446.0,537.0,0.126
CCN(CC)C(S1)=NC(C2=CC=CC=C2)=C1C3=CC=C([N+]([O-])=O)S3,474.0,580.0,0.525
O=[N+](C1=CC=C(C2=C(N=C(N(CC)CC)S2)C3=CC=C(Br)C=C3)S1)[O-],471.0,580.0,0.523
CC(C=C1)=CC=C1C(N=C(N(CC)CC)S2)=C2C3=CC=C([N+]([O-])=O)S3,452.0,544.0,0.16
CC(C=C1)=CC=C1C(N=C(N(CC)CC)S2)=C2C3=CC=C([N+]([O-])=O)S3,477.0,583.0,0.42100000000000004
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)S1)[O-],445.0,543.0,0.105
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)S1)[O-],471.0,585.0,0.555
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCCCC4)S2)S1)[O-],476.0,614.0,0.13
CC(C=C1)=CC=C1C(N=C(N2CCCCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,474.0,586.0,0.377
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N4CCOCC4)S2)S1)[O-],457.0,574.0,0.715
BrC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,456.0,576.0,0.428
BrC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,455.0,608.0,0.122
CC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,434.0,536.0,0.12
CC(C=C1)=CC=C1C(N=C(N2CCOCC2)S3)=C3C4=CC=C([N+]([O-])=O)S4,465.0,581.0,0.45799999999999996
O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N4CCOCC4)S2)S1)[O-],435.0,527.0,0.53
O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N4CCOCC4)S2)S1)[O-],461.0,578.0,0.557
O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N4CCOCC4)S2)S1)[O-],467.0,603.0,0.111
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],439.0,534.0,0.239
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],457.0,577.0,0.691
O=[N+](C1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],460.0,601.0,0.18600000000000003
BrC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,439.0,534.0,0.107
BrC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,457.0,578.0,0.753
BrC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,461.0,603.0,0.187
CC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,446.0,538.0,0.24
CC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,461.0,578.0,0.642
CC(C=C1)=CC=C1C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,466.0,602.0,0.154
O=[N+](C1=CC=C(C2=C(C3=CC=CS3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],451.0,549.0,0.41600000000000004
O=[N+](C1=CC=C(C2=C(C3=CC=CS3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],465.0,593.0,0.423
O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],446.0,532.0,0.475
O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],465.0,573.0,0.609
O=[N+](C1=CC=C(C2=C(C3=CC=CO3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1)[O-],472.0,605.0,0.24
O=[N+](C1=CC=C(C2=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],447.0,542.0,0.12300000000000001
O=[N+](C1=CC=C(C2=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],460.0,577.0,0.6829999999999999
O=[N+](C1=CC=C(C2=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],468.0,616.0,0.19
O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],433.0,532.0,0.17300000000000001
O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],460.0,560.0,0.408
O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)C=C3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],468.0,616.0,0.368
O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)O3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],464.0,575.0,0.7120000000000001
O=[N+](C1=CC=C(C2=C(C3=CC4=C(C=CC=C4)O3)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],467.0,599.0,0.302
CN(C)C1=CC=C(C=C1)C(N=C(N(C2=CC=CC=C2)C3=CC=CC=C3)S4)=C4C5=CC=C([N+]([O-])=O)S5,470.0,598.0,0.192
O=[N+](C1=CC=C(C2=C(C(C3=CC=CC=C3)C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],433.0,517.0,0.871
O=[N+](C1=CC=C(C2=C(C(C3=CC=CC=C3)C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],452.0,556.0,0.49700000000000005
O=[N+](C1=CC=C(C2=C(C(C3=CC=CC=C3)C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S2)S1)[O-],457.0,595.0,0.13699999999999998
O=CC1=CC=C(C2=C(C3=CC=CC=C3)N=C(N(C4=CC=CC=C4)C5=CC=CC=C5)S2)S1,416.0,550.0,0.225
O=C(N(CC)C(N1CC)=S)/C(C1=O)=C\C2=CC=C(C3=C(C4=CC=CC=C4)N=C(N(C5=CC=CC=C5)C6=CC=CC=C6)S3)S2,552.0,657.0,0.213
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C([P+](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C=C1,334.0,501.0,0.45
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C([P+](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C=C1,333.0,504.0,0.35
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C([P+](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C=C1,332.0,515.0,0.12
C1(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=CC=C([P+](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C1,375.0,538.0,0.84
C1(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=CC=C([P+](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C1,372.0,555.0,0.51
C1(C2=CC=C(C=C2)N(C3=CC=CC=C34)C5=C4C=CC=C5)=CC=C(C=C1)[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,342.0,516.0,0.55
C1(C2=CC=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=CC=C([P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C1,365.0,598.0,0.44
